"target_uri";"fair_checker_score";"checker_percent_f";"checker_percent_a";"checker_percent_i";"checker_percent_r";"fair_checker_f1";"fair_checker_f2";"fair_checker_a1.1";"fair_checker_a1.2";"fair_checker_i1";"fair_checker_i2";"fair_checker_i3";"fair_checker_r1.1";"fair_checker_r1.2";"fair_checker_r1.3";"F1A";"F1B";"F2A";"F2B";"A1.1";"A1.2";"I1";"I2";"I3";"R1.1";"R1.2";"R1.3"
"http://doi.org/10.17605/OSF.IO/6K7VN";79,17;75;100;66,67;83,33;100;50;100;100;50;50;100;100;100;50;2;2;1;1;2;2;1;1;2;2;2;1
"https://doi.org/10.5281/zenodo.4670433";54,17;75;50;33,33;50;100;50;100;0;50;50;0;0;100;50;2;2;1;1;2;0;1;1;0;0;2;1
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE158577";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://doi.org/10.5281/zenodo.4945655";54,17;75;50;33,33;50;100;50;100;0;50;50;0;0;100;50;2;2;1;1;2;0;1;1;0;0;2;1
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE160672";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE40589";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://doi.org/doi:10.25345/C5VG6C";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://gnps.ucsd.edu/ProteoSAFe/status.jsp?task=628bd0896fad4eae91f6be5f12373d25";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://www.ebi.ac.uk/pride/archive/projects/PXD011771";58,33;62,5;50;50;66,67;50;75;100;0;50;100;0;0;100;100;2;0;1;2;2;0;1;2;0;0;2;2
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse160097";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-7680/";50;62,5;50;50;33,33;50;75;100;0;50;100;0;0;0;100;2;0;1;2;2;0;1;2;0;0;0;2
"https://doi.org/10.5281/zenodo.3479558";91,67;87,5;100;83,33;100;100;75;100;100;50;100;100;100;100;100;2;2;1;2;2;2;1;2;2;2;2;2
"https://www.ebi.ac.uk/pride/archive/projects/PXD028005";58,33;62,5;50;50;66,67;50;75;100;0;50;100;0;0;100;100;2;0;1;2;2;0;1;2;0;0;2;2
"http://doi.org/10.17605/OSF.IO/PTJBN";79,17;75;100;66,67;83,33;100;50;100;100;50;50;100;100;100;50;2;2;1;1;2;2;1;1;2;2;2;1
"https://www.ebi.ac.uk/pride/archive/projects/PXD014740";58,33;62,5;50;50;66,67;50;75;100;0;50;100;0;0;100;100;2;0;1;2;2;0;1;2;0;0;2;2
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE136199";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://www.rcsb.org/structure/6SWA";50;62,5;50;50;33,33;50;75;100;0;50;100;0;0;0;100;2;0;1;2;2;0;1;2;0;0;0;2
"https://www.ebi.ac.uk/emdb/EMD-10321";50;62,5;50;50;33,33;50;75;100;0;50;100;0;0;0;100;2;0;1;2;2;0;1;2;0;0;0;2
"https://github.com/grundm/graphCA/blob/master/analysis/behavior/nt_trials.txt";37,5;50;50;33,33;16,67;50;50;100;0;50;50;0;0;0;50;2;0;1;1;2;0;1;1;0;0;0;1
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE184895";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-9067/";50;62,5;50;50;33,33;50;75;100;0;50;100;0;0;0;100;2;0;1;2;2;0;1;2;0;0;0;2
"http://dx.doi.org/10.2210/pdb7o6x/pdb";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://doi.org/10.23729/4d448eb0-c6ef-4b7d-a557-3758f5f68d47";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://doi.org/10.17605/OSF.IO/RUJWA";54,17;75;50;33,33;50;100;50;100;0;50;50;0;0;100;50;2;2;1;1;2;0;1;1;0;0;2;1
"https://www.ccdc.cam.ac.uk/structures/Search?Ccdcid=2033292&DatabaseToSearch=Published";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE166420";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://flowrepository.org/id/FR-FCM-Z3G7";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"https://doi.org/10.6084/m9.figshare.14166983";50;62,5;50;50;33,33;50;75;100;0;50;100;0;0;0;100;2;0;1;2;2;0;1;2;0;0;0;2
"https://www.ncbi.nlm.nih.gov/nuccore/MW582527";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://doi.org/10.6084/m9.figshare.14393600";91,67;87,5;100;83,33;100;100;75;100;100;50;100;100;100;100;100;2;2;1;2;2;2;1;2;2;2;2;2
"https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-8746/";50;62,5;50;50;33,33;50;75;100;0;50;100;0;0;0;100;2;0;1;2;2;0;1;2;0;0;0;2
"https://osf.io/w8h2q/";70,83;75;100;33,33;83,33;100;50;100;100;50;50;0;100;100;50;2;2;1;1;2;2;1;1;0;2;2;1
"https://trace.ncbi.nlm.nih.gov/Traces/?view=run_browser&acc=ERR4778373&display=metadata";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://github.com/wan-yang/flu-subtropic-climate-models/tree/main/data_climate";37,5;50;50;33,33;16,67;50;50;100;0;50;50;0;0;0;50;2;0;1;1;2;0;1;1;0;0;0;1
"https://figshare.com/articles/dataset/S1_File_-/14441052";83,33;87,5;100;50;100;100;75;100;100;50;100;0;100;100;100;2;2;1;2;2;2;1;2;0;2;2;2
"https://www.sasbdb.org/data/SASDKW8/";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://www.ebi.ac.uk/pride/archive/projects/PXD027257";58,33;62,5;50;50;66,67;50;75;100;0;50;100;0;0;100;100;2;0;1;2;2;0;1;2;0;0;2;2
"https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-10788/";50;62,5;50;50;33,33;50;75;100;0;50;100;0;0;0;100;2;0;1;2;2;0;1;2;0;0;0;2
"https://github.com/lveaor/Umbrella-review-2021/blob/main/Table_for_script.xlsx";37,5;50;50;33,33;16,67;50;50;100;0;50;50;0;0;0;50;2;0;1;1;2;0;1;1;0;0;0;1
"https://github.com/agschlagenhauf/qMRI/tree/main/data";37,5;50;50;33,33;16,67;50;50;100;0;50;50;0;0;0;50;2;0;1;1;2;0;1;1;0;0;0;1
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171965";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://www.addgene.org/137191/";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://trace.ncbi.nlm.nih.gov/Traces/sra/?run=SRR16549034";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://github.com/arx-deidentifier/genetic-benchmark/tree/master/data";37,5;50;50;33,33;16,67;50;50;100;0;50;50;0;0;0;50;2;0;1;1;2;0;1;1;0;0;0;1
"https://doi.org/10.6084/m9.figshare.14573082";91,67;87,5;100;83,33;100;100;75;100;100;50;100;100;100;100;100;2;2;1;2;2;2;1;2;2;2;2;2
"https://doi.org/10.17632/f9vm3c4d7v.1";83,33;62,5;100;83,33;100;50;75;100;100;50;100;100;100;100;100;2;0;1;2;2;2;1;2;2;2;2;2
"https://doi.org/10.6084/m9.figshare.15179134.v1";50;62,5;50;50;33,33;50;75;100;0;50;100;0;0;0;100;2;0;1;2;2;0;1;2;0;0;0;2
"https://dx.doi.org/10.17632/btchxktzyw";83,33;62,5;100;83,33;100;50;75;100;100;50;100;100;100;100;100;2;0;1;2;2;2;1;2;2;2;2;2
"https://www.ncbi.nlm.nih.gov/bioproject/PRJNA680013";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://doi.org/10.6084/m9.figshare.13318754";91,67;87,5;100;83,33;100;100;75;100;100;50;100;100;100;100;100;2;2;1;2;2;2;1;2;2;2;2;2
"https://doi.org/10.17605/OSF.IO/CDBHN";79,17;75;100;66,67;83,33;100;50;100;100;50;50;100;100;100;50;2;2;1;1;2;2;1;1;2;2;2;1
"10.5281/zenodo.4454489";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"http://www.addgene.org/129027/";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://osf.io/3u62p/";54,17;75;50;33,33;50;100;50;100;0;50;50;0;0;100;50;2;2;1;1;2;0;1;1;0;0;2;1
"doi.org/10.17605/OSF.IO/BTWNQ";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"https://doi.org/10.5281/zenodo.3922212";91,67;87,5;100;83,33;100;100;75;100;100;50;100;100;100;100;100;2;2;1;2;2;2;1;2;2;2;2;2
"https://doi.org/10.5281/zenodo.5746691";62,5;75;50;66,67;50;100;50;100;0;50;50;100;0;100;50;2;2;1;1;2;0;1;1;2;0;2;1
"https://github.com/MarisaIsabell/CF-lung-microbiome-longitudinal-development/tree/master/data";37,5;50;50;33,33;16,67;50;50;100;0;50;50;0;0;0;50;2;0;1;1;2;0;1;1;0;0;0;1
"https://www.ebi.ac.uk/ena/browser/view/PRJEB44368?show=reads";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE158743";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://doi.org/10.6084/m9.figshare.16573481.v1";50;62,5;50;50;33,33;50;75;100;0;50;100;0;0;0;100;2;0;1;2;2;0;1;2;0;0;0;2
"https://github.com/BernardoGG/SARS-CoV-2_Genomic_lineages_Ecuador/tree/master/Data";37,5;50;50;33,33;16,67;50;50;100;0;50;50;0;0;0;50;2;0;1;1;2;0;1;1;0;0;0;1
"https://www.ebi.ac.uk/ena/browser/view/ERR7057540?show=reads";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://github.com/FunDyn/VirtualCohorts";37,5;50;50;33,33;16,67;50;50;100;0;50;50;0;0;0;50;2;0;1;1;2;0;1;1;0;0;0;1
"doi.org/10.11588/data/KXTQTZ";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"https://doi.org/10.17605/OSF.IO/YJ5CA";79,17;75;100;66,67;83,33;100;50;100;100;50;50;100;100;100;50;2;2;1;1;2;2;1;1;2;2;2;1
"https://github.com/saezlab/combiMS/tree/master/data/phosphos_raw_clean";37,5;50;50;33,33;16,67;50;50;100;0;50;50;0;0;0;50;2;0;1;1;2;0;1;1;0;0;0;1
"10.5281/zenodo.4640140";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"https://www.ebi.ac.uk/gwas/studies/GCST90044763";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse173610";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://dx.doi.org/10.17632/5fpk9g52rw.1";83,33;62,5;100;83,33;100;50;75;100;100;50;100;100;100;100;100;2;0;1;2;2;2;1;2;2;2;2;2
"https://www.ebi.ac.uk/metabolights/MTBLS2840/files";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE162208";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://www.ebi.ac.uk/pride/archive/projects/PXD025164";58,33;62,5;50;50;66,67;50;75;100;0;50;100;0;0;100;100;2;0;1;2;2;0;1;2;0;0;2;2
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE153403";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE173378";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"http://www.ebi.ac.uk/ena/data/view/PRJEB38096";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE175668";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://www.ncbi.nlm.nih.gov/nuccore/2085340607";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"https://figshare.com/articles/dataset/S1_Dataset_-/14749705";83,33;87,5;100;50;100;100;75;100;100;50;100;0;100;100;100;2;2;1;2;2;2;1;2;0;2;2;2
"https://dx.doi.org/10.17617/3.5k";79,17;75;100;66,67;83,33;100;50;100;100;50;50;100;100;100;50;2;2;1;1;2;2;1;1;2;2;2;1
"https://www.ebi.ac.uk/ena/browser/view/PRJEB37553?show=reads";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE89888";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://osf.io/5d8vu/";54,17;75;50;33,33;50;100;50;100;0;50;50;0;0;100;50;2;2;1;1;2;0;1;1;0;0;2;1
"https://www.ncbi.nlm.nih.gov/nuccore/MZ389693";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE190365";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://massive.ucsd.edu/ProteoSAFe/dataset.jsp?task=2ae5c0457a3f4e9196365f9448657b59";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://www.ebi.ac.uk/pride/archive/projects/PXD018674";58,33;62,5;50;50;66,67;50;75;100;0;50;100;0;0;100;100;2;0;1;2;2;0;1;2;0;0;2;2
"https://www.ebi.ac.uk/ena/browser/view/PRJEB42732?show=reads";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://www.ncbi.nlm.nih.gov/nuccore/MW002785";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://www.ebi.ac.uk/emdb/EMD-23469";50;62,5;50;50;33,33;50;75;100;0;50;100;0;0;0;100;2;0;1;2;2;0;1;2;0;0;0;2
"https://www.rcsb.org/structure/7LM8";50;62,5;50;50;33,33;50;75;100;0;50;100;0;0;0;100;2;0;1;2;2;0;1;2;0;0;0;2
"https://github.com/athieffry/T1International-OoPE-survey-2020/tree/main/1a%20-%20Raw%20Data/survey";37,5;50;50;33,33;16,67;50;50;100;0;50;50;0;0;0;50;2;0;1;1;2;0;1;1;0;0;0;1
"https://trace.ncbi.nlm.nih.gov/Traces/?view=run_browser&acc=SRR12130588&display=metadata";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE173204";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://www.ebi.ac.uk/pride/archive/projects/PXD027109";58,33;62,5;50;50;66,67;50;75;100;0;50;100;0;0;100;100;2;0;1;2;2;0;1;2;0;0;2;2
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE157820";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://osf.io/y8dfw/";54,17;75;50;33,33;50;100;50;100;0;50;50;0;0;100;50;2;2;1;1;2;0;1;1;0;0;2;1
"https://www.ncbi.nlm.nih.gov/nuccore/OK239717";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE167358";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE173610";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://doi.org/10.7910/DVN/CQHHEH";79,17;75;100;66,67;83,33;100;50;100;100;50;50;100;100;100;50;2;2;1;1;2;2;1;1;2;2;2;1
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE159082";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://doi.org/10.17632/5n8df8jvk4.1";83,33;62,5;100;83,33;100;50;75;100;100;50;100;100;100;100;100;2;0;1;2;2;2;1;2;2;2;2;2
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE185624";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"http://doi.org/10.2210/pdb7OW1/pdb";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://www.ebi.ac.uk/metabolights/MTBLS284/descriptors";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://github.com/csi-hamburg/WAKE-UP-preserved-SC/tree/main/code/statistics_R";37,5;50;50;33,33;16,67;50;50;100;0;50;50;0;0;0;50;2;0;1;1;2;0;1;1;0;0;0;1
"https://www.pgscatalog.org/score/PGS000886/";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"http://csg.sph.umich.edu/willer/public/glgc-lipids2021/";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE94452";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://osf.io/bc58f/";70,83;75;100;33,33;83,33;100;50;100;100;50;50;0;100;100;50;2;2;1;1;2;2;1;1;0;2;2;1
"https://github.com/fsera/COVIDWeather/blob/main/mcc_covid_temp_data.csv";37,5;50;50;33,33;16,67;50;50;100;0;50;50;0;0;0;50;2;0;1;1;2;0;1;1;0;0;0;1
"https://www.ebi.ac.uk/gwas/studies/GCST004415";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://doi.org/10.5281/zenodo.3572799";91,67;87,5;100;83,33;100;100;75;100;100;50;100;100;100;100;100;2;2;1;2;2;2;1;2;2;2;2;2
"https://www.ebi.ac.uk/biostudies/arrayexpress/studies/E-MTAB-10432";50;62,5;50;50;33,33;50;75;100;0;50;100;0;0;0;100;2;0;1;2;2;0;1;2;0;0;0;2
"https://www.ebi.ac.uk/ena/browser/view/PRJEB39208";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-10163/";50;62,5;50;50;33,33;50;75;100;0;50;100;0;0;0;100;2;0;1;2;2;0;1;2;0;0;0;2
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE158916";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE181599";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://www.ebi.ac.uk/pride/archive/projects/PXD018345";58,33;62,5;50;50;66,67;50;75;100;0;50;100;0;0;100;100;2;0;1;2;2;0;1;2;0;0;2;2
"https://www.ebi.ac.uk/ena/browser/view/PRJEB31628";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE145104";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://www.ebi.ac.uk/emdb/EMD-24120";50;62,5;50;50;33,33;50;75;100;0;50;100;0;0;0;100;2;0;1;2;2;0;1;2;0;0;0;2
"https://doi.org/10.2210/pdb7n1p/pdb";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE159986";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://trace.ncbi.nlm.nih.gov/Traces/?view=run_browser&acc=SRR17009152&display=data-access";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://www.ncbi.nlm.nih.gov/nuccore/OV076251.1";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://trace.ncbi.nlm.nih.gov/Traces/?view=run_browser&acc=SRR17052077&display=data-access";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE152989";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://www.ebi.ac.uk/ena/browser/view/PRJEB45367";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://www.ebi.ac.uk/pride/archive/projects/PXD026748";58,33;62,5;50;50;66,67;50;75;100;0;50;100;0;0;100;100;2;0;1;2;2;0;1;2;0;0;2;2
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE154027";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://github.com/theislab/Covid_meta_analysis/tree/main/Figure1_ACE2_TMPRSS2_coexp";37,5;50;50;33,33;16,67;50;50;100;0;50;50;0;0;0;50;2;0;1;1;2;0;1;1;0;0;0;1
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE119025";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://www.ncbi.nlm.nih.gov/nuccore/KT587350";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://doi.org/10.5061/dryad.pnvx0k6kr";91,67;87,5;100;83,33;100;100;75;100;100;50;100;100;100;100;100;2;2;1;2;2;2;1;2;2;2;2;2
"https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR12567753&display=data-access";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://doi.org/10.5281/zenodo.4768563";54,17;75;50;33,33;50;100;50;100;0;50;50;0;0;100;50;2;2;1;1;2;0;1;1;0;0;2;1
"https://doi.org/10.5281/zenodo.4425256";91,67;87,5;100;83,33;100;100;75;100;100;50;100;100;100;100;100;2;2;1;2;2;2;1;2;2;2;2;2
"https://doi.org/10.17605/OSF.IO/P3X4R";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://doi.org/10.5281/zenodo.6500842";91,67;87,5;100;83,33;100;100;75;100;100;50;100;100;100;100;100;2;2;1;2;2;2;1;2;2;2;2;2
"https://osf.io/duj47/";70,83;75;100;33,33;83,33;100;50;100;100;50;50;0;100;100;50;2;2;1;1;2;2;1;1;0;2;2;1
"https://identifiers.org/neurovault.collection:7566";70,83;75;100;66,67;50;100;50;100;100;50;50;100;100;0;50;2;2;1;1;2;2;1;1;2;2;0;1
"https://doi.org/10.5281/zenodo.3736430";91,67;87,5;100;83,33;100;100;75;100;100;50;100;100;100;100;100;2;2;1;2;2;2;1;2;2;2;2;2
"https://www.ebi.ac.uk/gwas/studies/GCST90007526";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"https://figshare.com/articles/dataset/Y-chromosome_haplotypes_Guevara_et_al_2016_and_SNP_assignment_by_multiplexes_This_study_/13509710";83,33;87,5;100;50;100;100;75;100;100;50;100;0;100;100;100;2;2;1;2;2;2;1;2;0;2;2;2
"https://doi.org/10.24433/CO.0121060.v1";50;62,5;50;50;33,33;50;75;100;0;50;100;0;0;0;100;2;0;1;2;2;0;1;2;0;0;0;2
"https://figshare.com/articles/dataset/Minimal_underlying_data_set_and_codebook_/17044919";83,33;87,5;100;50;100;100;75;100;100;50;100;0;100;100;100;2;2;1;2;2;2;1;2;0;2;2;2
"http://doi.org/10.17605/OSF.IO/YKM6X";54,17;75;50;33,33;50;100;50;100;0;50;50;0;0;100;50;2;2;1;1;2;0;1;1;0;0;2;1
"https://data.mendeley.com/datasets/hwxhw2sxys/1";83,33;62,5;100;83,33;100;50;75;100;100;50;100;100;100;100;100;2;0;1;2;2;2;1;2;2;2;2;2
"http://doi.org/10.2210/pdb6MD5/pdb";16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
