"ID";"fair_enough_Gen2_FM_F1B_metadata";"fair_enough_Gen2_FM_F1A";"fair_enough_Gen2_FM_F2B";"fair_enough_Gen2_FM_F2A";"fair_enough_Gen2_FM_F3_data";"fair_enough_Gen2_FM_F3_metadata";"fair_enough_Gen2_FM_F4";"fair_enough_Gen2_FM_A1.1_data";"fair_enough_Gen2_FM_A1.1_metadata";"fair_enough_Gen2_FM_A1.2_data";"fair_enough_Gen2_FM_A1.2_metadata";"fair_enough_Gen2_FM_A2";"fair_enough_Gen2_FM_I1B_data";"fair_enough_Gen2_FM_I1A_data";"fair_enough_Gen2_FM_I1B_metadata";"fair_enough_Gen2_FM_I1A_metadata";"fair_enough_Gen2_FM_I2B";"fair_enough_Gen2_FM_I2A";"fair_enough_Gen2_FM_I3";"fair_enough_Gen2_FM_R1.1_metadata";"fair_enough_Gen2_FM_R1.1_data"
"https://doi.org/10.18112/openneuro.ds003716.v1.0.0";"1";"1";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0";"1";"1";"0";"0"
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE109600";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE140686";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE165329";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE112658";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://www.ebi.ac.uk/ena/browser/view/ERX2579784?show=reads";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0"
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE58211";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://www.ebi.ac.uk/pride/archive/projects/PXD004608";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3608793";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183598";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://www.ebi.ac.uk/pride/archive/projects/PXD023889";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE149025";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://doi.org/10.6084/m9.figshare.12382685.v1";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"0";"0";"1";"1";"0";"1";"1";"0";"1"
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE181457";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://www.ncbi.nlm.nih.gov/nuccore/mt094341";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://trace.ncbi.nlm.nih.gov/Traces/?view=run_browser&acc=SRR12749894&display=data-access";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://www.ebi.ac.uk/pride/archive/projects/PXD022709";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://osf.io/q23ce/";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0"
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE141504";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"http://doi.org/10.2210/pdb7BL2/pdb";"1";"1";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"1";"1";"1";"0";"0"
"https://www.ebi.ac.uk/pride/archive/projects/PXD021374";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://dx.doi.org/10.17632/g2ghpnf4zk.1";"1";"1";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0";"1";"1";"0";"1"
"https://www.ebi.ac.uk/pride/archive/projects/PXD011715";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-6588/";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0"
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171099";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"http://doi.org/10.17605/OSF.IO/6K7VN";"1";"1";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0"
"https://doi.org/10.5281/zenodo.4670433";"1";"1";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0";"1";"1";"0";"1"
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE158577";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://doi.org/10.5281/zenodo.4945655";"1";"1";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0";"1";"1";"0";"1"
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE160672";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE40589";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://doi.org/doi:10.25345/C5VG6C";"1";"1";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0";"1";"1";"0";"0"
"https://gnps.ucsd.edu/ProteoSAFe/status.jsp?task=628bd0896fad4eae91f6be5f12373d25";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://www.ebi.ac.uk/pride/archive/projects/PXD011771";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse160097";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-7680/";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0"
"https://doi.org/10.5281/zenodo.3479558";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"0";"0";"1";"1";"0";"1";"1";"0";"1"
"https://www.ebi.ac.uk/pride/archive/projects/PXD028005";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"http://doi.org/10.17605/OSF.IO/PTJBN";"1";"1";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0"
"https://www.ebi.ac.uk/pride/archive/projects/PXD014740";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE136199";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://www.rcsb.org/structure/6SWA";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0"
"https://www.ebi.ac.uk/emdb/EMD-10321";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0"
"https://github.com/grundm/graphCA/blob/master/analysis/behavior/nt_trials.txt";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0"
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE184895";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-9067/";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0"
"http://dx.doi.org/10.2210/pdb7o6x/pdb";"1";"1";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"1";"1";"1";"0";"0"
"https://doi.org/10.23729/4d448eb0-c6ef-4b7d-a557-3758f5f68d47";"1";"1";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0";"1";"1";"0";"1"
"https://doi.org/10.17605/OSF.IO/RUJWA";"1";"1";"1";"1";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0"
"https://www.ccdc.cam.ac.uk/structures/Search?Ccdcid=2033292&DatabaseToSearch=Published";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0"
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE166420";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://flowrepository.org/id/FR-FCM-Z3G7";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://doi.org/10.6084/m9.figshare.14166983";"1";"1";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0";"1";"1";"0";"1"
"https://www.ncbi.nlm.nih.gov/nuccore/MW582527";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://doi.org/10.6084/m9.figshare.14393600";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"0";"0";"1";"1";"0";"1";"1";"0";"1"
"https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-8746/";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0"
"https://osf.io/w8h2q/";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0"
"https://trace.ncbi.nlm.nih.gov/Traces/?view=run_browser&acc=ERR4778373&display=metadata";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://github.com/wan-yang/flu-subtropic-climate-models/tree/main/data_climate";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0"
"https://figshare.com/articles/dataset/S1_File_-/14441052";"0";"1";"1";"1";"1";"0";"0";"1";"1";"1";"0";"0";"0";"0";"1";"1";"0";"1";"1";"0";"1"
"https://www.sasbdb.org/data/SASDKW8/";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0"
"https://www.ebi.ac.uk/pride/archive/projects/PXD027257";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-10788/";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0"
"https://github.com/lveaor/Umbrella-review-2021/blob/main/Table_for_script.xlsx";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0"
"https://github.com/agschlagenhauf/qMRI/tree/main/data";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0"
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171965";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://www.addgene.org/137191/";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0"
"https://trace.ncbi.nlm.nih.gov/Traces/sra/?run=SRR16549034";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://github.com/arx-deidentifier/genetic-benchmark/tree/master/data";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0"
"https://doi.org/10.6084/m9.figshare.14573082";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"0";"0";"1";"1";"0";"1";"1";"0";"1"
"https://doi.org/10.17632/f9vm3c4d7v.1";"1";"1";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0";"1";"1";"0";"1"
"https://doi.org/10.6084/m9.figshare.15179134.v1";"1";"1";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0";"1";"1";"0";"1"
"https://dx.doi.org/10.17632/btchxktzyw";"1";"1";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0";"1";"1";"0";"1"
"https://www.ncbi.nlm.nih.gov/bioproject/PRJNA680013";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://doi.org/10.6084/m9.figshare.13318754";"1";"1";"1";"1";"1";"0";"0";"1";"1";"0";"1";"0";"0";"0";"1";"1";"0";"1";"1";"0";"1"
"https://doi.org/10.17605/OSF.IO/CDBHN";"1";"1";"1";"1";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0"
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"http://www.addgene.org/129027/";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0"
"https://osf.io/3u62p/";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0"
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"https://doi.org/10.5281/zenodo.3922212";"1";"1";"1";"1";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0";"1";"1";"0";"1"
"https://doi.org/10.5281/zenodo.5746691";"1";"1";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0";"1";"1";"0";"1"
"https://github.com/MarisaIsabell/CF-lung-microbiome-longitudinal-development/tree/master/data";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0"
"https://www.ebi.ac.uk/ena/browser/view/PRJEB44368?show=reads";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0"
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE158743";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://doi.org/10.6084/m9.figshare.16573481.v1";"1";"1";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0";"1";"1";"0";"1"
"https://github.com/BernardoGG/SARS-CoV-2_Genomic_lineages_Ecuador/tree/master/Data";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0"
"https://www.ebi.ac.uk/ena/browser/view/ERR7057540?show=reads";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0"
"https://github.com/FunDyn/VirtualCohorts";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0"
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"https://doi.org/10.17605/OSF.IO/YJ5CA";"1";"1";"1";"1";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0"
"https://github.com/saezlab/combiMS/tree/master/data/phosphos_raw_clean";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0"
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"https://www.ebi.ac.uk/gwas/studies/GCST90044763";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse173610";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://dx.doi.org/10.17632/5fpk9g52rw.1";"1";"1";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0";"1";"1";"0";"1"
"https://www.ebi.ac.uk/metabolights/MTBLS2840/files";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE162208";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://www.ebi.ac.uk/pride/archive/projects/PXD025164";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE153403";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE173378";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"http://www.ebi.ac.uk/ena/data/view/PRJEB38096";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0"
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE175668";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://www.ncbi.nlm.nih.gov/nuccore/2085340607";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://figshare.com/articles/dataset/S1_Dataset_-/14749705";"0";"1";"1";"1";"1";"0";"0";"1";"1";"1";"0";"0";"0";"0";"1";"1";"0";"1";"1";"0";"1"
"https://dx.doi.org/10.17617/3.5k";"1";"1";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0";"1";"1";"0";"0"
"https://www.ebi.ac.uk/ena/browser/view/PRJEB37553?show=reads";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0"
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE89888";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://osf.io/5d8vu/";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0"
"https://www.ncbi.nlm.nih.gov/nuccore/MZ389693";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE190365";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://massive.ucsd.edu/ProteoSAFe/dataset.jsp?task=2ae5c0457a3f4e9196365f9448657b59";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://www.ebi.ac.uk/pride/archive/projects/PXD018674";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://www.ebi.ac.uk/ena/browser/view/PRJEB42732?show=reads";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0"
"https://www.ncbi.nlm.nih.gov/nuccore/MW002785";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://www.ebi.ac.uk/emdb/EMD-23469";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0"
"https://www.rcsb.org/structure/7LM8";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0"
"https://github.com/athieffry/T1International-OoPE-survey-2020/tree/main/1a%20-%20Raw%20Data/survey";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0"
"https://trace.ncbi.nlm.nih.gov/Traces/?view=run_browser&acc=SRR12130588&display=metadata";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE173204";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://www.ebi.ac.uk/pride/archive/projects/PXD027109";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE157820";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://osf.io/y8dfw/";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0"
"https://www.ncbi.nlm.nih.gov/nuccore/OK239717";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE167358";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE173610";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://doi.org/10.7910/DVN/CQHHEH";"1";"1";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0";"1";"1";"0";"0"
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE159082";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://doi.org/10.17632/5n8df8jvk4.1";"1";"1";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0";"1";"1";"0";"1"
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE185624";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"http://doi.org/10.2210/pdb7OW1/pdb";"1";"1";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"1";"1";"1";"0";"0"
"https://www.ebi.ac.uk/metabolights/MTBLS284/descriptors";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://github.com/csi-hamburg/WAKE-UP-preserved-SC/tree/main/code/statistics_R";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0"
"https://www.pgscatalog.org/score/PGS000886/";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"http://csg.sph.umich.edu/willer/public/glgc-lipids2021/";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE94452";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://osf.io/bc58f/";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0"
"https://github.com/fsera/COVIDWeather/blob/main/mcc_covid_temp_data.csv";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0"
"https://www.ebi.ac.uk/gwas/studies/GCST004415";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"https://doi.org/10.5281/zenodo.3572799";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"0";"0";"1";"1";"0";"1";"1";"0";"1"
"https://www.ebi.ac.uk/biostudies/arrayexpress/studies/E-MTAB-10432";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0"
