"","ID","Gen2_FM_F1B_data","Gen2_FM_F1B_metadata","Gen2_FM_F1A","Gen2_FM_F2B","Gen2_FM_F2A","Gen2_FM_F3_data","Gen2_FM_F3_metadata","Gen2_FM_F4","Gen2_FM_A1.1_data","Gen2_FM_A1.1_metadata","Gen2_FM_A1.2_data","Gen2_FM_A1.2_metadata","Gen2_FM_A2","Gen2_FM_I1B_data","Gen2_FM_I1A_data","Gen2_FM_I1B_metadata","Gen2_FM_I1A_metadata","Gen2_FM_I2B","Gen2_FM_I2A","Gen2_FM_I3","Gen2_FM_R1.1_metadata","Gen2_FM_R1.1_data"
"316","https://github.com/lveaor/Umbrella-review-2021/blob/main/Table_for_script.xlsx","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0"
"317","https://github.com/agschlagenhauf/qMRI/tree/main/data","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0"
"318","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171965","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"319","https://www.addgene.org/137191/","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0"
"320","https://trace.ncbi.nlm.nih.gov/Traces/sra/?run=SRR16549034","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"321","https://github.com/arx-deidentifier/genetic-benchmark/tree/master/data","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0"
"322","https://doi.org/10.6084/m9.figshare.14573082","0","1","1","1","1","1","0","0","1","1","1","1","0","0","0","1","1","0","1","1","0","1"
"323","https://doi.org/10.17632/f9vm3c4d7v.1","0","1","1","1","1","0","0","0","0","1","0","1","0","0","0","1","1","0","1","1","0","1"
"324","https://doi.org/10.6084/m9.figshare.15179134.v1","0","1","1","1","1","0","0","0","0","1","0","1","0","0","0","1","1","0","1","1","0","1"
"325","https://dx.doi.org/10.17632/btchxktzyw","0","1","1","1","1","0","0","0","0","1","0","1","0","0","0","1","1","0","1","1","0","1"
"326","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA680013","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"327","https://doi.org/10.6084/m9.figshare.13318754","0","1","1","1","1","1","0","0","1","1","0","1","0","0","0","1","1","0","1","1","0","1"
"328","https://doi.org/10.17605/OSF.IO/CDBHN","0","1","1","1","1","0","1","0","0","1","0","1","0","0","0","1","1","0","0","1","0","0"
"329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","http://www.addgene.org/129027/","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0"
"331","https://osf.io/3u62p/","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","0","0"
"332",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","https://doi.org/10.5281/zenodo.3922212","0","1","1","1","1","0","1","0","0","1","0","1","0","0","0","1","1","0","1","1","0","1"
"334","https://doi.org/10.5281/zenodo.5746691","0","1","1","1","1","0","0","0","0","1","0","1","0","0","0","1","1","0","1","1","0","1"
"335","https://github.com/MarisaIsabell/CF-lung-microbiome-longitudinal-development/tree/master/data","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0"
"336","https://www.ebi.ac.uk/ena/browser/view/PRJEB44368?show=reads","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0"
"337","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE158743","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"338","https://doi.org/10.6084/m9.figshare.16573481.v1","0","1","1","1","1","0","0","0","0","1","0","1","0","0","0","1","1","0","1","1","0","1"
"339","https://github.com/BernardoGG/SARS-CoV-2_Genomic_lineages_Ecuador/tree/master/Data","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0"
"340","https://www.ebi.ac.uk/ena/browser/view/ERR7057540?show=reads","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0"
"341","https://github.com/FunDyn/VirtualCohorts","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0"
"342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","https://doi.org/10.17605/OSF.IO/YJ5CA","0","1","1","1","1","0","1","0","0","1","0","1","0","0","0","1","1","0","0","1","0","0"
"344","https://github.com/saezlab/combiMS/tree/master/data/phosphos_raw_clean","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0"
"345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","https://www.ebi.ac.uk/gwas/studies/GCST90044763","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"347","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse173610","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"348","https://dx.doi.org/10.17632/5fpk9g52rw.1","0","1","1","1","1","0","0","0","0","1","0","1","0","0","0","1","1","0","1","1","0","1"
"349","https://www.ebi.ac.uk/metabolights/MTBLS2840/files","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"350","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE162208","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"351","https://www.ebi.ac.uk/pride/archive/projects/PXD025164","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"352","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE153403","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"353","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE173378","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"354","http://www.ebi.ac.uk/ena/data/view/PRJEB38096","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0"
"355","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE175668","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"356","https://www.ncbi.nlm.nih.gov/nuccore/2085340607","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"357","https://figshare.com/articles/dataset/S1_Dataset_-/14749705","0","0","1","1","1","1","0","0","1","1","1","0","0","0","0","1","1","0","1","1","0","1"
"358","https://dx.doi.org/10.17617/3.5k","0","1","1","1","1","0","0","0","0","1","0","1","0","0","0","1","1","0","1","1","0","0"
"359","https://www.ebi.ac.uk/ena/browser/view/PRJEB37553?show=reads","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0"
"360","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE89888","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"361","https://osf.io/5d8vu/","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","0","0"
"362","https://www.ncbi.nlm.nih.gov/nuccore/MZ389693","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"363","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE190365","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"364","https://massive.ucsd.edu/ProteoSAFe/dataset.jsp?task=2ae5c0457a3f4e9196365f9448657b59","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"365","https://www.ebi.ac.uk/pride/archive/projects/PXD018674","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"366","https://www.ebi.ac.uk/ena/browser/view/PRJEB42732?show=reads","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0"
"367","https://www.ncbi.nlm.nih.gov/nuccore/MW002785","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"368","https://www.ebi.ac.uk/emdb/EMD-23469","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0"
"369","https://www.rcsb.org/structure/7LM8","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0"
"370","https://github.com/athieffry/T1International-OoPE-survey-2020/tree/main/1a%20-%20Raw%20Data/survey","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0"
"371","https://trace.ncbi.nlm.nih.gov/Traces/?view=run_browser&acc=SRR12130588&display=metadata","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"372","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE173204","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"373","https://www.ebi.ac.uk/pride/archive/projects/PXD027109","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"374","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE157820","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"375","https://osf.io/y8dfw/","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","0","0"
"376","https://www.ncbi.nlm.nih.gov/nuccore/OK239717","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"377","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE167358","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"378","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE173610","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"379","https://doi.org/10.7910/DVN/CQHHEH","0","1","1","1","1","0","0","0","0","1","0","1","0","0","0","1","1","0","1","1","0","0"
"380","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE159082","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"381","https://doi.org/10.17632/5n8df8jvk4.1","0","1","1","1","1","0","0","0","0","1","0","1","0","0","0","1","1","0","1","1","0","1"
"382","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE185624","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"383","http://doi.org/10.2210/pdb7OW1/pdb","0","1","1","1","1","0","0","0","0","1","0","1","0","0","0","1","1","1","1","1","0","0"
"384","https://www.ebi.ac.uk/metabolights/MTBLS284/descriptors","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"385","https://github.com/csi-hamburg/WAKE-UP-preserved-SC/tree/main/code/statistics_R","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0"
"386","https://www.pgscatalog.org/score/PGS000886/","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"387","http://csg.sph.umich.edu/willer/public/glgc-lipids2021/","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"388","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE94452","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"389","https://osf.io/bc58f/","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","0","0"
"390","https://github.com/fsera/COVIDWeather/blob/main/mcc_covid_temp_data.csv","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0"
"391","https://www.ebi.ac.uk/gwas/studies/GCST004415","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"392","https://doi.org/10.5281/zenodo.3572799","0","1","1","1","1","1","0","0","1","1","1","1","0","0","0","1","1","0","1","1","0","1"
"393","https://www.ebi.ac.uk/biostudies/arrayexpress/studies/E-MTAB-10432","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0"
"394","https://www.ebi.ac.uk/ena/browser/view/PRJEB39208","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0"
"395","https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-10163/","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0"
"396","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE158916","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"397","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE181599","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"398","https://www.ebi.ac.uk/pride/archive/projects/PXD018345","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"399","https://www.ebi.ac.uk/ena/browser/view/PRJEB31628","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0"
"400","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE145104","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"401","https://www.ebi.ac.uk/emdb/EMD-24120","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0"
"402","https://doi.org/10.2210/pdb7n1p/pdb","0","1","1","1","1","0","0","0","0","1","0","1","0","0","0","1","1","1","1","1","0","0"
"403","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE159986","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"404","https://trace.ncbi.nlm.nih.gov/Traces/?view=run_browser&acc=SRR17009152&display=data-access","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"405","https://www.ncbi.nlm.nih.gov/nuccore/OV076251.1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"406","https://trace.ncbi.nlm.nih.gov/Traces/?view=run_browser&acc=SRR17052077&display=data-access","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"407","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE152989","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"408","https://www.ebi.ac.uk/ena/browser/view/PRJEB45367","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0"
"409","https://www.ebi.ac.uk/pride/archive/projects/PXD026748","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"410","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE154027","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"411","https://github.com/theislab/Covid_meta_analysis/tree/main/Figure1_ACE2_TMPRSS2_coexp","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0"
"412","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE119025","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"413","https://www.ncbi.nlm.nih.gov/nuccore/KT587350","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"414","https://doi.org/10.5061/dryad.pnvx0k6kr","0","1","1","1","1","1","1","0","1","1","1","1","0","0","0","1","1","0","1","1","0","1"
"415","https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR12567753&display=data-access","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"416","https://doi.org/10.5281/zenodo.4768563","0","1","1","1","1","0","0","0","0","1","0","1","0","0","0","1","1","0","1","1","0","1"
"417","https://doi.org/10.5281/zenodo.4425256","0","1","1","1","1","1","1","0","1","1","1","1","0","0","0","1","1","0","1","1","0","1"
"418","https://doi.org/10.17605/OSF.IO/P3X4R","0","1","1","1","1","0","0","0","1","1","1","1","0","0","0","1","1","0","1","1","0","0"
"419","https://doi.org/10.5281/zenodo.6500842","0","1","1","1","1","0","0","0","0","1","0","1","0","0","0","1","1","0","1","1","0","1"
"420","https://osf.io/duj47/","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","0","0"
"421","https://identifiers.org/neurovault.collection:7566","0","0","1","1","1","1","1","0","1","1","1","0","0","0","0","1","1","0","1","1","0","0"
"422","https://doi.org/10.5281/zenodo.3736430","0","1","1","1","1","1","0","0","1","1","1","1","0","0","0","1","1","0","1","1","0","1"
"423","https://www.ebi.ac.uk/gwas/studies/GCST90007526","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"424","https://figshare.com/articles/dataset/Y-chromosome_haplotypes_Guevara_et_al_2016_and_SNP_assignment_by_multiplexes_This_study_/13509710","0","0","1","1","1","1","0","0","1","1","1","0","0","0","0","1","1","0","1","1","0","1"
"425","https://doi.org/10.24433/CO.0121060.v1","0","1","1","1","1","0","0","0","0","1","0","1","0","0","0","1","1","0","1","1","0","1"
"426","https://figshare.com/articles/dataset/Minimal_underlying_data_set_and_codebook_/17044919","0","0","1","1","1","1","0","0","1","1","1","0","0","0","0","1","1","0","1","1","0","1"
"427","http://doi.org/10.17605/OSF.IO/YKM6X","0","1","1","1","1","0","0","0","0","1","0","1","0","0","0","1","1","0","0","1","0","0"
"428","https://data.mendeley.com/datasets/hwxhw2sxys/1","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","1","1","0","0"
"429","http://doi.org/10.2210/pdb6MD5/pdb","0","1","1","1","1","0","0","0","0","1","0","1","0","0","0","1","1","1","1","1","0","0"
"430","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE94916","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"431","https://www.ebi.ac.uk/pride/archive/projects/PXD027265","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"432","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE151333","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"433","https://doi.org/doi:10.25345/C5NM3R","0","1","1","1","1","0","0","0","0","1","0","1","0","0","0","1","1","0","1","1","0","0"
"434","https://massive.ucsd.edu/ProteoSAFe/dataset.jsp?accession=MSV000081885","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"435","https://www.ebi.ac.uk/pride/archive/projects/PXD027498","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"436","https://ddbj.nig.ac.jp/public/ddbj_database/dra/fastq/DRA010/DRA010491/","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"437","https://trace.ncbi.nlm.nih.gov/Traces/?view=run_browser&acc=SRR11196254&display=data-access","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"438","https://doi.org/10.5061/dryad.7h44j0zsr","0","1","1","1","1","1","1","0","1","1","1","1","0","0","0","1","1","0","1","1","0","1"
"439","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE122505","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"440","https://www.ebi.ac.uk/gwas/studies/GCST011074","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"441","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE144288","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"442","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE147722","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"443","https://doi.org/10.5281/zenodo.4671006","0","1","1","1","1","0","1","0","0","1","0","1","0","0","0","1","1","0","1","1","0","1"
"444","http://doi.org/10.2210/pdb7CQF/pdb","0","1","1","1","1","0","0","0","0","1","0","1","0","0","0","1","1","1","1","1","0","0"
"445","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE160294","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"446","https://doi.org/10.5281/zenodo.5203142","0","1","1","1","1","1","0","0","1","1","1","1","0","0","0","1","1","0","1","1","0","1"
"447","https://osf.io/dkx6y/","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","0","0"
"448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","https://github.com/YunzheLiu/RLReplay/blob/main/MEGTrial_Thres.mat","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0"
"450","http://doi.org/10.2210/pdb7LOP/pdb","0","1","1","1","1","0","0","0","0","1","0","1","0","0","0","1","1","1","1","1","0","0"
"451","https://www.ebi.ac.uk/emdb/EMD-23466","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0"
"452","https://github.com/CERI-KRISP/africa-covid19-genomics/tree/main/data","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0"
"453","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE118174","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"454","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE148163","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"455","https://www.ebi.ac.uk/pride/archive/projects/PXD015579","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"456","https://www.ebi.ac.uk/biostudies/arrayexpress/studies/E-MTAB-9361","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0"
"457","https://doi.org/10.6084/m9.figshare.13490262.v3","0","1","1","1","1","1","1","0","1","1","1","1","0","0","0","1","1","0","1","1","0","1"
"458","https://osf.io/spd9u/","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","0","0"
"459","https://osf.io/5qmz7/","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","0","0"
"460","https://github.com/wangbenchi/Shared_data","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0"
"461","https://doi.org/10.5281/zenodo.3899830","0","1","1","1","1","1","1","0","1","1","1","1","0","0","0","1","1","0","1","1","0","1"
"462","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE165499","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"463","https://osf.io/uhxvt","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"464","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE157285","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"465","https://figshare.com/articles/dataset/List_of_up-_and_downregulated_transcripts_from_sorted_stem_cells_sorted_Paneth_cells_and_organoids_with_a_p_value_0_05_/17123909?backTo=/collections/MLL1_is_required_for_maintenance_of_intestinal_stem_cells/5736735","0","0","1","1","1","1","0","0","1","1","1","0","0","0","0","1","1","0","1","1","0","1"
"466","https://doi.org/10.6084/m9.figshare.14931708.v1","0","1","1","1","1","1","1","0","1","1","1","1","0","0","0","1","1","0","1","1","0","1"
"467","https://www.ncbi.nlm.nih.gov/nuccore/MW809725","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"468","https://www.ncbi.nlm.nih.gov/nuccore/MT993951","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"469","https://www.ncbi.nlm.nih.gov/nuccore/MT108784","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"470","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE129772","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"471","https://www.ebi.ac.uk/pride/archive/projects/PXD029319","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"472","https://www.ebi.ac.uk/emdb/EMD-13672","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0"
"473","https://www.ebi.ac.uk/empiar/EMPIAR-10822/","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0"
"474","https://doi.org/10.6084/m9.figshare.13204370.v1","0","1","1","1","1","1","1","0","1","1","1","1","0","0","0","1","1","0","1","1","0","1"
